Date,Company,Opening_Price,Closing_Price,High,Low,Turnover,Deals,Outstanding_Bids,Outstanding_Offers,Volume,Market_Cap
2026-03-04,ITRUST ETF,1300.0,1290.0,1310.0,1280.0,1478790690.0,287.0,22116.0,228482.0,1153553.0,170.0
2026-03-04,JATU,265.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3
2026-03-04,JHL,7000.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.3
2026-03-04,KA,95.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.3
2026-03-04,KCB,1700.0,1700.0,1710.0,1700.0,1196358600.0,9.0,0.0,18656.0,703731.0,5049.6
2026-03-04,MBP,2910.0,2660.0,2800.0,2650.0,11984240.0,66.0,224.0,25845.0,4462.0,79.8
2026-03-04,MCB,2260.0,2430.0,2590.0,2150.0,46217850.0,219.0,3084.0,36139.0,19057.0,150.2
2026-03-04,MKCB,5070.0,4980.0,5080.0,4500.0,15627590.0,45.0,180.0,25730.0,3160.0,117.3
2026-03-04,MUCOBA,980.0,1080.0,1080.0,1080.0,176040.0,6.0,24665.0,0.0,163.0,35.3
2026-03-04,NICO,3880.0,3820.0,4000.0,3600.0,57367190.0,159.0,510.0,46267.0,14988.0,235.5
2026-03-04,NMB,14830.0,14610.0,14800.0,14540.0,517412870.0,207.0,3183.0,20435.0,36418.0,7305.0
2026-03-04,NMG,275.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.9
2026-03-04,PAL,400.0,450.0,460.0,400.0,15088150.0,94.0,57867.0,0.0,33550.0,72.2
2026-03-04,SWALA,450.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8
2026-03-04,SWIS,2680.0,2680.0,2680.0,2600.0,23792500.0,45.0,1281.0,11301.0,8895.0,96.5
2026-03-04,TBL,9960.0,9820.0,9950.0,9800.0,2489615050.0,57.0,45.0,22918.0,256637.0,2897.5
2026-03-04,TCC,11980.0,11930.0,11990.0,11800.0,37015430.0,33.0,12092.0,17252.0,3102.0,1193.0
2026-03-04,TCCL,3240.0,3180.0,3300.0,3100.0,11556500.0,30.0,291.0,17980.0,3638.0,607.4
2026-03-04,TOL,1000.0,1010.0,1010.0,980.0,14607760.0,70.0,14911.0,50052.0,14512.0,58.1
2026-03-04,TPCC,6790.0,6800.0,6800.0,6790.0,24771790.0,52.0,2005.0,9369.0,3644.0,1223.5
2026-03-04,TTP,450.0,435.0,440.0,395.0,1654020.0,53.0,198.0,28298.0,3801.0,41.4
2026-03-04,USL,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1
2026-03-04,VERTEX ETF,400.0,400.0,420.0,390.0,37095310.0,494.0,13021.0,119000.0,92858.0,21.6
2026-03-04,VODA,810.0,800.0,825.0,775.0,96861815.0,381.0,5995.0,23239.0,120724.0,1792.0
2026-03-04,YETU,510.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2
2026-03-06,AFRIPRISE,845.0,835.0,850.0,750.0,53365845.0,243.0,2818.0,102764.0,64073.0,121.94
2026-03-06,CRDB,2660.0,2550.0,2660.0,2530.0,4181295110.0,5532.0,570763.0,324282.0,1639484.0,6660.19
2026-03-06,DCB,780.0,675.0,750.0,665.0,77227935.0,551.0,0.0,585493.0,113869.0,129.32
2026-03-06,DSE,6500.0,6440.0,6440.0,6400.0,43253880.0,35.0,2053.0,16190.0,6719.0,153.43
2026-03-06,EABL,5040.0,5090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4025.04
2026-03-06,ITRUST ETF,1300.0,1290.0,1300.0,1260.0,122796710.0,280.0,48227.0,112104.0,95501.0,169.96
2026-03-06,JATU,265.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28
2026-03-06,JHL,7000.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.31
2026-03-06,KA,90.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568.14
2026-03-06,KCB,1700.0,1700.0,1700.0,1700.0,2040000.0,2.0,0.0,16790.0,1200.0,5049.58
2026-03-06,MBP,2690.0,2670.0,2770.0,2500.0,12474440.0,66.0,59.0,5256.0,4697.0,80.07
2026-03-06,MCB,2150.0,2160.0,2180.0,1900.0,41905600.0,83.0,1115.0,39136.0,19469.0,133.54
2026-03-06,MKCB,4590.0,4450.0,5000.0,4140.0,23907020.0,45.0,485.0,14492.0,5347.0,104.82
2026-03-06,MUCOBA,1180.0,1170.0,1200.0,1080.0,26207560.0,62.0,8223.0,6065.0,22413.0,38.22
2026-03-06,NICO,3630.0,3460.0,3750.0,3100.0,75159630.0,180.0,3802.0,37254.0,21705.0,213.29
2026-03-06,NMB,14690.0,14610.0,14750.0,14400.0,317349980.0,228.0,88.0,17868.0,21728.0,7305.0
2026-03-06,NMG,280.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.85
2026-03-06,PAL,505.0,560.0,580.0,520.0,17862680.0,116.0,248511.0,0.0,31838.0,89.86
2026-03-06,SWALA,450.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.79
2026-03-06,SWIS,2610.0,2500.0,2660.0,2450.0,6247130.0,37.0,895.0,13101.0,2471.0,90.0
2026-03-06,TBL,9760.0,9750.0,9800.0,9570.0,62718360.0,69.0,0.0,21254.0,6436.0,2876.8
2026-03-06,TCC,11780.0,11680.0,11980.0,11550.0,34222150.0,24.0,11072.0,15059.0,2925.0,1168.0
2026-03-06,TCCL,3200.0,3170.0,3200.0,3100.0,5775900.0,22.0,421.0,10209.0,1828.0,605.51
2026-03-06,TOL,1000.0,980.0,1010.0,950.0,20447970.0,96.0,614.0,3085.0,20811.0,56.36
2026-03-06,TPCC,6800.0,6800.0,6930.0,6800.0,19971730.0,35.0,5047.0,0.0,2937.0,1223.48
2026-03-06,TTP,445.0,460.0,500.0,425.0,3253465.0,24.0,11718.0,100.0,7048.0,43.73
2026-03-06,USL,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.12
2026-03-06,VERTEX ETF,400.0,395.0,410.0,390.0,36008375.0,418.0,45213.0,212693.0,90782.0,21.33
2026-03-06,VODA,780.0,795.0,805.0,780.0,13250485.0,144.0,67285.0,22962.0,16641.0,1780.8
2026-03-06,YETU,510.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.18
2026-03-09,AFRIPRISE,835.0,830.0,840.0,750.0,47172855.0,373.0,7707.0,89206.0,56936.0,121.2
2026-03-09,CRDB,2550.0,2670.0,2670.0,2590.0,14204865200.0,3290.0,1115822.0,0.0,5332986.0,6973.6
2026-03-09,DCB,675.0,645.0,665.0,575.0,185926150.0,621.0,100767.0,326564.0,288625.0,123.6
2026-03-09,DSE,6440.0,6390.0,6390.0,6370.0,27563960.0,56.0,3406.0,13513.0,4316.0,152.2
2026-03-09,EABL,5090.0,5080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4017.1
2026-03-09,ITRUST ETF,1290.0,1280.0,1300.0,1250.0,240676980.0,342.0,30608.0,120270.0,187765.0,168.6
2026-03-09,JATU,265.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3
2026-03-09,JHL,7000.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.3
2026-03-09,KA,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568.1
2026-03-09,KCB,1700.0,1700.0,1700.0,1700.0,100300.0,2.0,0.0,16731.0,59.0,5049.6
2026-03-09,MBP,2670.0,2630.0,2870.0,2500.0,25612850.0,101.0,1286.0,799.0,9748.0,78.9
2026-03-09,MCB,2160.0,1880.0,1950.0,1840.0,14825250.0,102.0,0.0,52373.0,7890.0,116.2
2026-03-09,MKCB,4450.0,4920.0,5000.0,4550.0,12937300.0,61.0,869.0,2119.0,2643.0,115.9
2026-03-09,MUCOBA,1170.0,1180.0,1180.0,1170.0,4949940.0,13.0,8123.0,1886.0,4195.0,38.6
2026-03-09,NICO,3460.0,3640.0,3750.0,3500.0,95995570.0,240.0,5569.0,21312.0,26375.0,224.4
2026-03-09,NMB,14610.0,14460.0,14530.0,14330.0,349922480.0,360.0,0.0,19891.0,24197.0,7230.0
2026-03-09,NMG,275.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.9
2026-03-09,PAL,560.0,600.0,640.0,580.0,22504935.0,306.0,202908.0,130.0,37646.0,96.3
2026-03-09,SWALA,450.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8
2026-03-09,SWIS,2500.0,2550.0,2650.0,2500.0,6920400.0,77.0,1484.0,16750.0,2726.0,91.8
2026-03-09,TBL,9750.0,9750.0,9780.0,9600.0,54036170.0,74.0,552.0,24285.0,5541.0,2876.8
2026-03-09,TCC,11680.0,11610.0,11900.0,11450.0,198951930.0,63.0,45.0,4456.0,17131.0,1161.0
2026-03-09,TCCL,3170.0,3110.0,3200.0,2800.0,4409100.0,36.0,120.0,5280.0,1421.0,594.1
2026-03-09,TOL,980.0,980.0,980.0,970.0,7373535.0,81.0,1604.0,3099.0,7525.0,56.4
2026-03-09,TPCC,6800.0,6800.0,6930.0,6800.0,27198280.0,42.0,2344.0,0.0,3998.0,1223.5
2026-03-09,TTP,460.0,515.0,520.0,480.0,4671680.0,87.0,22325.0,496.0,9143.0,49.0
2026-03-09,USL,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1
2026-03-09,VERTEX ETF,395.0,395.0,405.0,385.0,57088155.0,776.0,15280.0,52381.0,145261.0,21.3
2026-03-09,VODA,795.0,800.0,810.0,790.0,51507875.0,544.0,65874.0,19693.0,64435.0,1792.0
2026-03-09,YETU,510.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2
2026-03-10,AFRIPRISE,830.0,840.0,850.0,830.0,52785845.0,279.0,22909.0,98468.0,62972.0,122.67
2026-03-10,CRDB,2670.0,2800.0,2800.0,2800.0,5848180000.0,3077.0,820347.0,0.0,2096850.0,7313.15
2026-03-10,DCB,645.0,685.0,740.0,645.0,217702005.0,619.0,183397.0,0.0,318396.0,131.23
2026-03-10,DSE,6390.0,6390.0,6440.0,6350.0,27139430.0,38.0,3530.0,8241.0,4244.0,152.24
2026-03-10,EABL,5080.0,5060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001.32
2026-03-10,ITRUST ETF,1280.0,1280.0,1290.0,1270.0,377623350.0,333.0,9072.0,225231.0,299619.0,171.85
2026-03-10,JATU,265.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28
2026-03-10,JHL,7000.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.31
2026-03-10,KA,100.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596.55
2026-03-10,KCB,1700.0,1700.0,0.0,0.0,0.0,0.0,0.0,16731.0,0.0,5049.58
2026-03-10,MBP,2630.0,2740.0,2900.0,2550.0,14908700.0,73.0,2210.0,1756.0,5455.0,82.17
2026-03-10,MCB,1880.0,1720.0,1900.0,1600.0,16174130.0,110.0,3897.0,58048.0,9347.0,106.34
2026-03-10,MKCB,4920.0,4980.0,5000.0,4800.0,37651280.0,73.0,603.0,3480.0,7557.0,117.3
2026-03-10,MUCOBA,1180.0,1140.0,1180.0,1090.0,3252420.0,45.0,7277.0,21592.0,2827.0,37.24
2026-03-10,NICO,3640.0,3750.0,3800.0,3700.0,106731190.0,232.0,13465.0,15450.0,28454.0,231.17
2026-03-10,NMB,14460.0,14370.0,14400.0,14200.0,986248770.0,347.0,1186.0,12680.0,68644.0,7185.0
2026-03-10,NMG,275.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.91
2026-03-10,PAL,600.0,675.0,690.0,600.0,25747440.0,150.0,147460.0,0.0,38085.0,108.32
2026-03-10,SWALA,450.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.79
2026-03-10,SWIS,2550.0,2520.0,2600.0,2490.0,11961670.0,65.0,751.0,14787.0,4745.0,90.72
2026-03-10,TBL,9750.0,9710.0,9750.0,9600.0,70862530.0,63.0,535.0,26893.0,7302.0,2864.99
2026-03-10,TCC,11610.0,11480.0,11550.0,11380.0,41358940.0,30.0,11052.0,5805.0,3604.0,1148.0
2026-03-10,TCCL,3110.0,3150.0,3200.0,3000.0,3416350.0,42.0,1670.0,2541.0,1092.0,601.69
2026-03-10,TOL,980.0,1000.0,1000.0,980.0,3637765.0,71.0,3797.0,1481.0,3652.0,57.51
2026-03-10,TPCC,6800.0,6790.0,6900.0,6780.0,48153940.0,125.0,228.0,142.0,7083.0,1221.68
2026-03-10,TTP,515.0,585.0,590.0,480.0,11927190.0,93.0,31630.0,0.0,20520.0,55.61
2026-03-10,USL,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.12
2026-03-10,VERTEX ETF,395.0,400.0,405.0,390.0,40130830.0,541.0,5719.0,47471.0,100602.0,21.6
2026-03-10,VODA,800.0,800.0,830.0,790.0,39149810.0,333.0,31348.0,7813.0,48806.0,1792.0
2026-03-10,YETU,510.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.18
2026-03-11,AFRIPRISE,840.0,835.0,840.0,830.0,42209655.0,188.0,34354.0,163241.0,50435.0,121.9
2026-03-11,CRDB,2800.0,2940.0,2940.0,2800.0,7029488260.0,1972.0,646234.0,0.0,2401302.0,7678.8
2026-03-11,DCB,685.0,785.0,785.0,740.0,74637590.0,143.0,335081.0,0.0,95331.0,150.4
2026-03-11,DSE,6390.0,6440.0,6440.0,6400.0,37439720.0,37.0,1630.0,2809.0,5814.0,153.4
2026-03-11,EABL,5060.0,5140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4064.6
2026-03-11,ITRUST ETF,1280.0,1280.0,1290.0,1250.0,105779090.0,155.0,23012.0,43879.0,82825.0,171.9
2026-03-11,JATU,265.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3
2026-03-11,JHL,7000.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.3
2026-03-11,KA,105.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.0
2026-03-11,KCB,1700.0,1710.0,1720.0,1700.0,426427460.0,6.0,10000.0,82.0,250723.0,5079.3
2026-03-11,MBP,2740.0,2470.0,2900.0,2400.0,33867690.0,62.0,3243.0,8426.0,13663.0,74.1
2026-03-11,MCB,1720.0,1820.0,1900.0,1600.0,34090790.0,110.0,8573.0,17370.0,18804.0,112.5
2026-03-11,MKCB,4980.0,5000.0,5000.0,4950.0,14736650.0,20.0,2787.0,12889.0,2949.0,117.8
2026-03-11,MUCOBA,1140.0,1110.0,1170.0,1100.0,3096260.0,21.0,1534.0,39230.0,2778.0,36.3
2026-03-11,NICO,3750.0,3750.0,3800.0,3710.0,88313400.0,129.0,6316.0,22867.0,23551.0,231.2
2026-03-11,NMB,14370.0,14270.0,14350.0,14180.0,756102090.0,235.0,1124.0,9591.0,52979.0,7135.0
2026-03-11,NMG,270.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.4
2026-03-11,PAL,675.0,770.0,775.0,700.0,22261975.0,46.0,116401.0,0.0,28884.0,123.6
2026-03-11,SWALA,450.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8
2026-03-11,SWIS,2520.0,2600.0,2600.0,2550.0,9478100.0,27.0,1868.0,1300.0,3646.0,93.6
2026-03-11,TBL,9710.0,9720.0,9750.0,9600.0,33097260.0,62.0,80.0,18865.0,3406.0,2867.9
2026-03-11,TCC,11480.0,11400.0,11490.0,11380.0,22790030.0,30.0,10900.0,3175.0,1997.0,1140.0
2026-03-11,TCCL,3150.0,3190.0,3200.0,3100.0,6042100.0,13.0,2218.0,9665.0,1894.0,609.3
2026-03-11,TOL,1000.0,990.0,990.0,970.0,8775010.0,82.0,1414.0,1202.0,8885.0,56.9
2026-03-11,TPCC,6790.0,6810.0,6850.0,6800.0,13549300.0,35.0,278.0,8292.0,1989.0,1225.3
2026-03-11,TTP,585.0,660.0,670.0,590.0,6000170.0,34.0,23414.0,0.0,9089.0,62.7
2026-03-11,USL,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1
2026-03-11,VERTEX ETF,400.0,395.0,405.0,385.0,47049040.0,431.0,32558.0,55217.0,119640.0,21.3
2026-03-11,VODA,800.0,820.0,820.0,800.0,19644080.0,166.0,29953.0,0.0,23966.0,1836.8
2026-03-11,YETU,510.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2
2026-03-12,AFRIPRISE,835.0,830.0,835.0,820.0,57478405.0,268.0,15007.0,149952.0,69422.0,121.21
2026-03-12,CRDB,2940.0,3020.0,3050.0,2940.0,3530121460.0,3172.0,605076.0,640688.0,1170920.0,7887.75
2026-03-12,DCB,785.0,820.0,900.0,785.0,250090445.0,656.0,201697.0,40973.0,305011.0,157.1
2026-03-12,DSE,6440.0,6670.0,7200.0,6440.0,45832130.0,47.0,2276.0,16600.0,6848.0,158.91
2026-03-12,EABL,5140.0,5290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4183.2
2026-03-12,ITRUST ETF,1280.0,1280.0,1300.0,1260.0,91369690.0,263.0,1283.0,118660.0,71579.0,171.85
2026-03-12,JATU,265.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28
2026-03-12,JHL,7000.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.31
2026-03-12,KA,110.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.96
2026-03-12,KCB,1710.0,1790.0,1790.0,1790.0,21818310.0,12.0,10000.0,385.0,12189.0,5316.91
2026-03-12,MBP,2470.0,2730.0,2820.0,2700.0,32214440.0,65.0,13241.0,3603.0,11811.0,81.87
2026-03-12,MCB,1820.0,1660.0,1900.0,1610.0,28419720.0,64.0,27826.0,19460.0,17032.0,102.63
2026-03-12,MKCB,5000.0,5000.0,5000.0,4950.0,31072200.0,33.0,1577.0,14143.0,6220.0,117.78
2026-03-12,MUCOBA,1110.0,1090.0,1100.0,1000.0,4269710.0,60.0,0.0,36410.0,3926.0,35.61
2026-03-12,NICO,3750.0,3690.0,3700.0,3500.0,81044850.0,171.0,55613.0,56910.0,21994.0,227.47
2026-03-12,NMB,14270.0,14260.0,14350.0,14180.0,213610610.0,223.0,1242.0,13102.0,14989.0,7130.0
2026-03-12,NMG,315.0,335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.16
2026-03-12,PAL,770.0,880.0,885.0,775.0,35649740.0,75.0,69610.0,0.0,40470.0,141.21
2026-03-12,SWALA,450.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.79
2026-03-12,SWIS,2600.0,2580.0,2650.0,2550.0,14621790.0,56.0,1085.0,2855.0,5658.0,92.88
2026-03-12,TBL,9720.0,9690.0,9700.0,9600.0,25121380.0,69.0,487.0,25076.0,2593.0,2859.09
2026-03-12,TCC,11400.0,11480.0,11490.0,11450.0,14791610.0,24.0,11050.0,3514.0,1289.0,1148.0
2026-03-12,TCCL,3190.0,3200.0,3200.0,3100.0,13881800.0,25.0,1983.0,18243.0,4341.0,611.24
2026-03-12,TOL,990.0,985.0,990.0,970.0,5767040.0,66.0,2235.0,2364.0,5844.0,56.64
2026-03-12,TPCC,6810.0,6800.0,6800.0,6790.0,23200980.0,54.0,336.0,5680.0,3412.0,1223.48
2026-03-12,TTP,660.0,720.0,750.0,670.0,10721895.0,142.0,20560.0,1317.0,14948.0,68.44
2026-03-12,USL,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.12
2026-03-12,VERTEX ETF,395.0,395.0,400.0,390.0,55864770.0,476.0,20294.0,52143.0,141020.0,21.33
2026-03-12,VODA,820.0,805.0,830.0,790.0,69758730.0,427.0,6742.0,6870.0,86752.0,1803.2
2026-03-12,YETU,510.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.18
2026-03-16,AFRIPRISE,815.0,810.0,820.0,780.0,45500930.0,363.0,2035.0,175366.0,56066.0,118.3
2026-03-16,CRDB,2920.0,2910.0,2950.0,2880.0,2799664110.0,3692.0,36609.0,1002232.0,960692.0,7600.5
2026-03-16,DCB,795.0,795.0,820.0,775.0,76346515.0,448.0,63925.0,234342.0,95885.0,152.3
2026-03-16,DSE,6590.0,6600.0,6600.0,6550.0,21447260.0,62.0,670.0,12033.0,3251.0,157.2
2026-03-16,EABL,5350.0,5350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4230.6
2026-03-16,ITRUST ETF,1260.0,1230.0,1310.0,1200.0,196683060.0,361.0,153124.0,138413.0,159368.0,165.1
2026-03-16,JATU,265.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3
2026-03-16,JHL,7000.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.3
2026-03-16,KA,110.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.0
2026-03-16,KCB,1790.0,1810.0,1810.0,1800.0,82450480.0,13.0,0.0,9007.0,45608.0,5376.3
2026-03-16,MBP,2700.0,2690.0,2900.0,2600.0,10732960.0,68.0,1754.0,31495.0,3984.0,80.7
2026-03-16,MCB,1860.0,1910.0,2000.0,1700.0,18605570.0,91.0,6843.0,39622.0,9796.0,118.1
2026-03-16,MKCB,5000.0,4940.0,4970.0,4800.0,11659710.0,65.0,1209.0,8164.0,2363.0,116.4
2026-03-16,MUCOBA,970.0,985.0,1000.0,930.0,1451360.0,34.0,1113.0,28193.0,1488.0,32.2
2026-03-16,NICO,3700.0,3680.0,3700.0,3510.0,53628500.0,156.0,63964.0,40745.0,14559.0,226.9
2026-03-16,NMB,14170.0,14110.0,14370.0,13890.0,237001330.0,281.0,1088.0,36907.0,16800.0,7055.0
2026-03-16,NMG,330.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.3
2026-03-16,PAL,845.0,745.0,750.0,720.0,9688940.0,161.0,0.0,52527.0,13045.0,119.6
2026-03-16,SWALA,450.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8
2026-03-16,SWIS,2600.0,2600.0,2650.0,2580.0,15366440.0,64.0,1530.0,118.0,5920.0,93.6
2026-03-16,TBL,9650.0,9600.0,9700.0,9460.0,103140330.0,102.0,315.0,28523.0,10741.0,2832.5
2026-03-16,TCC,11470.0,11550.0,11600.0,11550.0,9188700.0,20.0,12311.0,0.0,795.0,1155.0
2026-03-16,TCCL,3200.0,3020.0,3200.0,2750.0,8830520.0,28.0,415.0,23856.0,2913.0,576.9
2026-03-16,TOL,975.0,975.0,980.0,850.0,10272595.0,78.0,8184.0,1762.0,10556.0,56.1
2026-03-16,TPCC,6810.0,6810.0,6940.0,6830.0,4295700.0,28.0,3001.0,0.0,625.0,1225.3
2026-03-16,TTP,700.0,780.0,800.0,700.0,4477555.0,89.0,18202.0,12961.0,5785.0,74.1
2026-03-16,USL,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1
2026-03-16,VERTEX ETF,395.0,395.0,405.0,390.0,33819425.0,583.0,3157.0,62575.0,85283.0,21.3
2026-03-16,VODA,810.0,800.0,825.0,790.0,70045225.0,488.0,8680.0,51310.0,87544.0,1792.0
2026-03-16,YETU,510.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2
2026-03-17,AFRIPRISE,810.0,805.0,820.0,790.0,26382345.0,183.0,12685.0,148733.0,32685.0,117.6
2026-03-17,CRDB,2910.0,2890.0,2910.0,2870.0,1875767280.0,2451.0,36965.0,981952.0,649527.0,7548.2
2026-03-17,DCB,795.0,780.0,800.0,770.0,91638210.0,434.0,3620.0,245772.0,117593.0,149.4
2026-03-17,DSE,6600.0,6600.0,6600.0,6580.0,18606980.0,31.0,1339.0,9529.0,2820.0,157.2
2026-03-17,EABL,5350.0,5280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4175.3
2026-03-17,ITRUST ETF,1230.0,1240.0,1290.0,1230.0,123430150.0,243.0,63727.0,106616.0,99510.0,166.5
2026-03-17,JATU,265.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3
2026-03-17,JHL,7000.0,8050.0,8050.0,8050.0,80500000.0,1.0,0.0,0.0,10000.0,583.4
2026-03-17,KA,110.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596.6
2026-03-17,KCB,1810.0,1810.0,1810.0,1810.0,20858440.0,10.0,0.0,11529.0,11524.0,5376.3
2026-03-17,MBP,2690.0,2600.0,2820.0,2580.0,13007160.0,53.0,550.0,33880.0,4958.0,78.0
2026-03-17,MCB,1910.0,1720.0,1860.0,1700.0,14666460.0,73.0,6212.0,39920.0,8469.0,106.3
2026-03-17,MKCB,4940.0,4710.0,4970.0,4600.0,66239730.0,55.0,1673.0,7283.0,14048.0,110.9
2026-03-17,MUCOBA,985.0,995.0,1000.0,930.0,973550.0,19.0,1129.0,27596.0,985.0,32.5
2026-03-17,NICO,3680.0,3670.0,3750.0,3510.0,259646630.0,144.0,66021.0,11334.0,70669.0,226.2
2026-03-17,NMB,14110.0,13950.0,14120.0,13890.0,331016390.0,210.0,610.0,34351.0,23734.0,6975.0
2026-03-17,NMG,320.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.4
2026-03-17,PAL,745.0,650.0,690.0,640.0,2734350.0,82.0,0.0,94247.0,4202.0,104.3
2026-03-17,SWALA,450.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8
2026-03-17,SWIS,2600.0,2680.0,2900.0,2620.0,4568670.0,27.0,3009.0,1076.0,1700.0,96.5
2026-03-17,TBL,9600.0,9500.0,9690.0,9450.0,97343450.0,70.0,66.0,18864.0,10245.0,2803.0
2026-03-17,TCC,11550.0,11550.0,11780.0,11500.0,18291620.0,25.0,1873.0,0.0,1582.0,1155.0
2026-03-17,TCCL,3020.0,3040.0,3190.0,2760.0,2998700.0,24.0,5873.0,24771.0,998.0,580.7
2026-03-17,TOL,975.0,985.0,985.0,940.0,8633605.0,46.0,7931.0,1701.0,8776.0,56.6
2026-03-17,TPCC,6810.0,6940.0,6940.0,6930.0,24060880.0,37.0,1045.0,1743.0,3467.0,1248.7
2026-03-17,TTP,780.0,700.0,800.0,670.0,6568345.0,85.0,7868.0,21859.0,9374.0,66.5
2026-03-17,USL,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1
2026-03-17,VERTEX ETF,395.0,395.0,400.0,385.0,29974540.0,376.0,6742.0,79159.0,76060.0,21.3
2026-03-17,VODA,800.0,795.0,805.0,790.0,34830315.0,236.0,21682.0,69062.0,43690.0,1780.8
2026-03-17,YETU,510.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2
2026-03-18,AFRIPRISE,805.0,815.0,820.0,805.0,69556050.0,212.0,6340.0,66673.0,85306.0,119.0
2026-03-18,CRDB,2890.0,2880.0,2900.0,2810.0,1999966670.0,2678.0,36034.0,526603.0,706654.0,7522.1
2026-03-18,DCB,780.0,740.0,770.0,700.0,55132950.0,326.0,17277.0,133122.0,74611.0,141.8
2026-03-18,DSE,6600.0,6600.0,6600.0,6580.0,10129800.0,21.0,2260.0,4441.0,1535.0,157.2
2026-03-18,EABL,5280.0,5300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4191.1
2026-03-18,ITRUST ETF,1240.0,1260.0,1300.0,1240.0,3449681360.0,212.0,22814.0,41772.0,2780225.0,169.2
